Name	Description	chrom	type	start_hg19	end_hg19	strand	ts_id	gene_type	gene_status	loci_level	alias_symbol	official_name	nodes	SNP	SNP_chr	SNP_pos_hg19	distance	index
ENSG00000112759.11	SLC29A1	chr6	gene	44187242	44201888	+	ENSG00000112759.11	protein_coding	KNOWN	2	SLC29A1	SLC29A1	1	rs6458354	chr6	43814190	373052	15
ENSG00000096384.13	HSP90AB1	chr6	gene	44214824	44221620	+	ENSG00000096384.13	protein_coding	KNOWN	2	HSP90AB1	HSP90AB1	1	rs6458354	chr6	43814190	400634	17
ENSG00000157593.11	SLC35B2	chr6	gene	44221833	44225291	-	ENSG00000157593.11	protein_coding	KNOWN	1	SLC35B2	SLC35B2	1	rs6458354	chr6	43814190	407643	18
ENSG00000146232.9	NFKBIE	chr6	gene	44225919	44233500	-	ENSG00000146232.9	protein_coding	KNOWN	2	NFKBIE	NFKBIE	1	rs6458354	chr6	43814190	411729	19
ENSG00000124812.10	CRISP1	chr6	gene	49801970	49844809	-	ENSG00000124812.10	protein_coding	KNOWN	2	CRISP1	CRISP1	1	rs3798519	chr6	50788778	-986808	8
ENSG00000214643.2	DEFB133	chr6	gene	49913814	49917157	-	ENSG00000214643.2	protein_coding	KNOWN	3	DEFB133	DEFB133	1	rs3798519	chr6	50788778	-874964	7
ENSG00000177684.3	DEFB114	chr6	gene	49927962	49931818	-	ENSG00000177684.3	protein_coding	KNOWN	2	DEFB114	DEFB114	1	rs3798519	chr6	50788778	-860816	6
ENSG00000214642.1	DEFB113	chr6	gene	49936390	49937338	-	ENSG00000214642.1	protein_coding	KNOWN	2	DEFB113	DEFB113	1	rs3798519	chr6	50788778	-852388	5
ENSG00000203970.3	DEFB110	chr6	gene	49976851	49989694	-	ENSG00000203970.3	protein_coding	KNOWN	2	DEFB110	DEFB110	1	rs3798519	chr6	50788778	-811927	4
ENSG00000180872.4	DEFB112	chr6	gene	50011288	50016364	-	ENSG00000180872.4	protein_coding	KNOWN	2	DEFB112	DEFB112	1	rs3798519	chr6	50788778	-777490	3
ENSG00000008196.7	TFAP2B	chr6	gene	50786436	50815326	+	ENSG00000008196.7	protein_coding	KNOWN	2	TFAP2B	TFAP2B	1	rs3798519	chr6	50788778	-2342	1
ENSG00000170927.9	PKHD1	chr6	gene	51480098	51952423	-	ENSG00000170927.9	protein_coding	KNOWN	2	PKHD1	PKHD1	1	rs3798519	chr6	50788778	691320	2
ENSG00000188107.8	EYS	chr6	gene	64429876	66417118	-	ENSG00000188107.8	protein_coding	KNOWN	1	EYS	EYS	1	rs555402748	chr6	67387490	-2957614	1
ENSG00000057657.9	PRDM1	chr6	gene	106534195	106557814	+	ENSG00000057657.9	protein_coding	KNOWN	1	PRDM1	PRDM1	1	rs4946812	chr6	107431688	-897493	11
ENSG00000057663.8	ATG5	chr6	gene	106632351	106773666	-	ENSG00000057663.8	protein_coding	KNOWN	2	ATG5	ATG5	1	rs4946812	chr6	107431688	-799337	10
ENSG00000112297.9	AIM1	chr6	gene	106808784	107018335	+	ENSG00000112297.9	protein_coding	KNOWN	2	AIM1	AIM1	1	rs4946812	chr6	107431688	-622904	8
ENSG00000130347.8	RTN4IP1	chr6	gene	107018903	107077373	-	ENSG00000130347.8	protein_coding	KNOWN	2	RTN4IP1	RTN4IP1	1	rs4946812	chr6	107431688	-412785	6
ENSG00000130348.7	QRSL1	chr6	gene	107077453	107116292	+	ENSG00000130348.7	protein_coding	KNOWN	2	QRSL1	QRSL1	1	rs4946812	chr6	107431688	-354235	4
ENSG00000130349.5	C6orf203	chr6	gene	107349407	107372546	+	ENSG00000130349.5	protein_coding	KNOWN	2	C6orf203	C6orf203	1	rs4946812	chr6	107431688	-82281	3
ENSG00000178409.9	BEND3	chr6	gene	107386386	107436473	-	ENSG00000178409.9	protein_coding	KNOWN	2	BEND3	BEND3	1	rs4946812	chr6	107431688	-45302	2
ENSG00000164494.6	PDSS2	chr6	gene	107473761	107780768	-	ENSG00000164494.6	protein_coding	KNOWN	2	PDSS2	PDSS2	1	rs4946812	chr6	107431688	42073	1
ENSG00000112320.6	SOBP	chr6	gene	107811162	107981357	+	ENSG00000112320.6	protein_coding	KNOWN	2	SOBP	SOBP	1	rs4946812	chr6	107431688	379474	5
ENSG00000146285.9	SCML4	chr6	gene	108025308	108145521	-	ENSG00000146285.9	protein_coding	KNOWN	1	SCML4	SCML4	1	rs4946812	chr6	107431688	593620	7
ENSG00000025796.8	SEC63	chr6	gene	108188960	108279482	-	ENSG00000025796.8	protein_coding	KNOWN	1	SEC63	SEC63	1	rs4946812	chr6	107431688	757272	9
ENSG00000081087.10	OSTM1	chr6	gene	108362613	108487058	-	ENSG00000081087.10	protein_coding	KNOWN	2	OSTM1	OSTM1	1	rs4946812	chr6	107431688	930925	12
ENSG00000135547.4	HEY2	chr6	gene	126068810	126082415	+	ENSG00000135547.4	protein_coding	KNOWN	2	HEY2	HEY2	1	rs11759026	chr6	126792095	-723285	5
ENSG00000111912.13	NCOA7	chr6	gene	126102307	126252266	+	ENSG00000111912.13	protein_coding	KNOWN	2	NCOA7	NCOA7	1	rs11759026	chr6	126792095	-689788	4
ENSG00000111911.5	HINT3	chr6	gene	126277927	126301387	+	ENSG00000111911.5	protein_coding	KNOWN	2	HINT3	HINT3	1	rs11759026	chr6	126792095	-514168	2
ENSG00000066651.12	TRMT11	chr6	gene	126307576	126360937	+	ENSG00000066651.12	protein_coding	KNOWN	2	TRMT11	TRMT11	1	rs11759026	chr6	126792095	-484519	1
ENSG00000146374.9	RSPO3	chr6	gene	127439749	127518910	+	ENSG00000146374.9	protein_coding	KNOWN	2	RSPO3	RSPO3	1	rs11759026	chr6	126792095	647654	3
ENSG00000118518.10	RNF146	chr6	gene	127587755	127609712	+	ENSG00000118518.10	protein_coding	KNOWN	2	RNF146	RNF146	1	rs11759026	chr6	126792095	795660	6
ENSG00000093144.13	ECHDC1	chr6	gene	127609855	127664754	-	ENSG00000093144.13	protein_coding	KNOWN	1	ECHDC1	ECHDC1	1	rs11759026	chr6	126792095	817760	7
ENSG00000214338.6	SOGA3	chr6	gene	127759551	127840500	-	ENSG00000214338.6	protein_coding	KNOWN	2	SOGA3	SOGA3	1	rs11759026	chr6	126792095	967456	8
ENSG00000189367.9	KIAA0408	chr6	gene	127761488	127780536	-	ENSG00000189367.9	protein_coding	KNOWN	1	KIAA0408	KIAA0408	1	rs11759026	chr6	126792095	969393	9
ENSG00000146374.9	RSPO3	chr6	gene	127439749	127518910	+	ENSG00000146374.9	protein_coding	KNOWN	2	RSPO3	RSPO3	1	rs2800733	chr6	127416930	22819	1
ENSG00000118518.10	RNF146	chr6	gene	127587755	127609712	+	ENSG00000118518.10	protein_coding	KNOWN	2	RNF146	RNF146	1	rs2800733	chr6	127416930	170825	2
ENSG00000093144.13	ECHDC1	chr6	gene	127609855	127664754	-	ENSG00000093144.13	protein_coding	KNOWN	1	ECHDC1	ECHDC1	1	rs2800733	chr6	127416930	192925	3
ENSG00000214338.6	SOGA3	chr6	gene	127759551	127840500	-	ENSG00000214338.6	protein_coding	KNOWN	2	SOGA3	SOGA3	1	rs2800733	chr6	127416930	342621	4
ENSG00000189367.9	KIAA0408	chr6	gene	127761488	127780536	-	ENSG00000189367.9	protein_coding	KNOWN	1	KIAA0408	KIAA0408	1	rs2800733	chr6	127416930	344558	5
ENSG00000184530.8	C6orf58	chr6	gene	127840600	127912962	+	ENSG00000184530.8	protein_coding	KNOWN	2	C6orf58	C6orf58	1	rs2800733	chr6	127416930	423670	6
ENSG00000172673.6	THEMIS	chr6	gene	128029217	128239776	-	ENSG00000172673.6	protein_coding	KNOWN	2	THEMIS	THEMIS	1	rs2800733	chr6	127416930	612287	7
ENSG00000152894.9	PTPRK	chr6	gene	128289924	128841870	-	ENSG00000152894.9	protein_coding	KNOWN	2	PTPRK	PTPRK	1	rs2800733	chr6	127416930	872994	8
ENSG00000171408.8	PDE7B	chr6	gene	136172834	136516712	+	ENSG00000171408.8	protein_coding	KNOWN	2	PDE7B	PDE7B	1	rs9494624	chr6	137300960	-1128126	12
ENSG00000146410.7	FAM54A	chr6	gene	136552162	136571473	-	ENSG00000146410.7	protein_coding	KNOWN	2	FAM54A	MTFR2	1	rs9494624	chr6	137300960	-748798	10
ENSG00000029363.11	BCLAF1	chr6	gene	136578001	136610989	-	ENSG00000029363.11	protein_coding	KNOWN	1	BCLAF1	BCLAF1	1	rs9494624	chr6	137300960	-722959	9
ENSG00000135525.12	MAP7	chr6	gene	136663875	136871792	-	ENSG00000135525.12	protein_coding	KNOWN	2	MAP7	MAP7	1	rs9494624	chr6	137300960	-637085	8
ENSG00000197442.7	MAP3K5	chr6	gene	136878185	137113656	-	ENSG00000197442.7	protein_coding	KNOWN	2	MAP3K5	MAP3K5	1	rs9494624	chr6	137300960	-422775	6
ENSG00000112357.7	PEX7	chr6	gene	137143717	137235059	+	ENSG00000112357.7	protein_coding	KNOWN	2	PEX7	PEX7	1	rs9494624	chr6	137300960	-157243	3
ENSG00000182747.4	SLC35D3	chr6	gene	137243402	137246777	+	ENSG00000182747.4	protein_coding	KNOWN	2	SLC35D3	SLC35D3	1	rs9494624	chr6	137300960	-57558	2
ENSG00000016402.8	IL20RA	chr6	gene	137321108	137366298	-	ENSG00000016402.8	protein_coding	KNOWN	2	IL20RA	IL20RA	1	rs9494624	chr6	137300960	20148	1
ENSG00000164485.10	IL22RA2	chr6	gene	137464968	137494785	-	ENSG00000164485.10	protein_coding	KNOWN	2	IL22RA2	IL22RA2	1	rs9494624	chr6	137300960	164008	4
ENSG00000027697.7	IFNGR1	chr6	gene	137518621	137540586	-	ENSG00000027697.7	protein_coding	KNOWN	2	IFNGR1	IFNGR1	1	rs9494624	chr6	137300960	217661	5
ENSG00000177468.5	OLIG3	chr6	gene	137813336	137815531	-	ENSG00000177468.5	protein_coding	KNOWN	2	OLIG3	OLIG3	1	rs9494624	chr6	137300960	512376	7
ENSG00000118503.9	TNFAIP3	chr6	gene	138188351	138204449	+	ENSG00000118503.9	protein_coding	KNOWN	2	TNFAIP3	TNFAIP3	1	rs9494624	chr6	137300960	887391	11
ENSG00000135540.7	NHSL1	chr6	gene	138743180	139013708	-	ENSG00000135540.7	protein_coding	KNOWN	1	NHSL1	NHSL1	1	rs2982521	chr6	139835329	-1092149	8
ENSG00000024862.11	CCDC28A	chr6	gene	139094657	139114456	+	ENSG00000024862.11	protein_coding	KNOWN	2	CCDC28A	CCDC28A	1	rs2982521	chr6	139835329	-740672	7
ENSG00000203734.6	ECT2L	chr6	gene	139117063	139225207	+	ENSG00000203734.6	protein_coding	KNOWN	2	ECT2L	ECT2L	1	rs2982521	chr6	139835329	-718266	6
ENSG00000135597.13	REPS1	chr6	gene	139224630	139309398	-	ENSG00000135597.13	protein_coding	KNOWN	1	REPS1	REPS1	1	rs2982521	chr6	139835329	-610699	5
ENSG00000146386.7	ABRACL	chr6	gene	139349819	139364439	+	ENSG00000146386.7	protein_coding	KNOWN	2	ABRACL	ABRACL	1	rs2982521	chr6	139835329	-485510	4
ENSG00000112406.4	HECA	chr6	gene	139456249	139501939	+	ENSG00000112406.4	protein_coding	KNOWN	2	HECA	HECA	1	rs2982521	chr6	139835329	-379080	3
ENSG00000164440.10	TXLNB	chr6	gene	139561198	139613276	-	ENSG00000164440.10	protein_coding	KNOWN	2	TXLNB	TXLNB	1	rs2982521	chr6	139835329	-274131	2
ENSG00000164442.7	CITED2	chr6	gene	139693393	139695757	-	ENSG00000164442.7	protein_coding	KNOWN	2	CITED2	CITED2	1	rs2982521	chr6	139835329	-141936	1
ENSG00000112096.11	SOD2	chr6	gene	160100096	160183561	-	ENSG00000112096.11	protein_coding	KNOWN	1	SOD2	SOD2	1	rs474513	chr6	160770312	-670216	14
ENSG00000146457.10	WTAP	chr6	gene	160146617	160177351	+	ENSG00000146457.10	protein_coding	KNOWN	2	WTAP	WTAP	1	rs474513	chr6	160770312	-623695	12
ENSG00000120437.7	ACAT2	chr6	gene	160181360	160200144	+	ENSG00000120437.7	protein_coding	KNOWN	2	ACAT2	ACAT2	1	rs474513	chr6	160770312	-588952	11
ENSG00000120438.7	TCP1	chr6	gene	160199530	160210781	-	ENSG00000120438.7	protein_coding	KNOWN	2	TCP1	TCP1	1	rs474513	chr6	160770312	-570782	10
ENSG00000112110.5	MRPL18	chr6	gene	160210844	160219468	+	ENSG00000112110.5	protein_coding	KNOWN	2	MRPL18	MRPL18	1	rs474513	chr6	160770312	-559468	9
ENSG00000146453.7	PNLDC1	chr6	gene	160221301	160241736	+	ENSG00000146453.7	protein_coding	KNOWN	2	PNLDC1	PNLDC1	1	rs474513	chr6	160770312	-549011	8
ENSG00000130368.4	MAS1	chr6	gene	160327974	160329108	+	ENSG00000130368.4	protein_coding	KNOWN	2	MAS1	MAS1	1	rs474513	chr6	160770312	-442338	7
ENSG00000197081.7	IGF2R	chr6	gene	160390131	160534539	+	ENSG00000197081.7	protein_coding	KNOWN	2	IGF2R	IGF2R	1	rs474513	chr6	160770312	-380181	6
ENSG00000175003.8	SLC22A1	chr6	gene	160542821	160579750	+	ENSG00000175003.8	protein_coding	KNOWN	1	SLC22A1	SLC22A1	1	rs474513	chr6	160770312	-227491	4
ENSG00000112499.7	SLC22A2	chr6	gene	160592093	160698670	-	ENSG00000112499.7	protein_coding	KNOWN	2	SLC22A2	SLC22A2	1	rs474513	chr6	160770312	-178219	2
ENSG00000146477.4	SLC22A3	chr6	gene	160769300	160876014	+	ENSG00000146477.4	protein_coding	KNOWN	2	SLC22A3	SLC22A3	1	rs474513	chr6	160770312	-1012	1
ENSG00000198670.6	LPA	chr6	gene	160952515	161087407	-	ENSG00000198670.6	protein_coding	KNOWN	2	LPA	LPA	1	rs474513	chr6	160770312	182203	3
ENSG00000122194.12	PLG	chr6	gene	161123270	161174338	+	ENSG00000122194.12	protein_coding	KNOWN	1	PLG	PLG	1	rs474513	chr6	160770312	352958	5
ENSG00000085511.14	MAP3K4	chr6	gene	161412759	161551917	+	ENSG00000085511.14	protein_coding	KNOWN	2	MAP3K4	MAP3K4	1	rs474513	chr6	160770312	642447	13
ENSG00000026652.9	AGPAT4	chr6	gene	161551011	161695093	-	ENSG00000026652.9	protein_coding	KNOWN	2	AGPAT4	AGPAT4	1	rs474513	chr6	160770312	780699	15
ENSG00000185345.13	PARK2	chr6	gene	161768452	163148803	-	ENSG00000185345.13	protein_coding	KNOWN	2	PARK2	PARK2	1	rs474513	chr6	160770312	998140	16
ENSG00000185345.13	PARK2	chr6	gene	161768452	163148803	-	ENSG00000185345.13	protein_coding	KNOWN	2	PARK2	PARK2	1	rs4709746	chr6	164133001	-2364549	3
ENSG00000112530.7	PACRG	chr6	gene	163148164	163736524	+	ENSG00000112530.7	protein_coding	KNOWN	2	PACRG	PACRG	1	rs4709746	chr6	164133001	-984837	2
ENSG00000112531.12	QKI	chr6	gene	163835032	163999628	+	ENSG00000112531.12	protein_coding	KNOWN	2	QKI	QKI	1	rs4709746	chr6	164133001	-297969	1
ENSG00000136267.9	DGKB	chr7	gene	14184674	15014402	-	ENSG00000136267.9	protein_coding	KNOWN	2	DGKB	DGKB	1	rs10228066	chr7	15063569	-878895	3
ENSG00000187546.9	AGMO	chr7	gene	15239943	15601640	-	ENSG00000187546.9	protein_coding	KNOWN	1	AGMO	AGMO	1	rs10228066	chr7	15063569	176374	1
ENSG00000106511.5	MEOX2	chr7	gene	15650837	15726437	-	ENSG00000106511.5	protein_coding	KNOWN	2	MEOX2	MEOX2	1	rs10228066	chr7	15063569	587268	2
ENSG00000105889.10	STEAP1B	chr7	gene	22459063	22672544	-	ENSG00000105889.10	protein_coding	KNOWN	2	STEAP1B	STEAP1B	1	rs4279506	chr7	23512896	-1053833	14
ENSG00000136244.7	IL6	chr7	gene	22765503	22771621	+	ENSG00000136244.7	protein_coding	KNOWN	2	IL6	IL6	1	rs4279506	chr7	23512896	-747393	12
ENSG00000196683.6	TOMM7	chr7	gene	22852251	22862470	-	ENSG00000196683.6	protein_coding	KNOWN	1	TOMM7	TOMM7	1	rs4279506	chr7	23512896	-660645	11
ENSG00000122591.7	FAM126A	chr7	gene	22980878	23053749	-	ENSG00000122591.7	protein_coding	KNOWN	1	FAM126A	FAM126A	1	rs4279506	chr7	23512896	-532018	10
ENSG00000122550.11	KLHL7	chr7	gene	23145353	23215040	+	ENSG00000122550.11	protein_coding	KNOWN	1	KLHL7	KLHL7	1	rs4279506	chr7	23512896	-367543	9
ENSG00000136243.12	NUPL2	chr7	gene	23221446	23240630	+	ENSG00000136243.12	protein_coding	KNOWN	1	NUPL2	NUPL2	1	rs4279506	chr7	23512896	-291450	8
ENSG00000136235.10	GPNMB	chr7	gene	23275586	23314727	+	ENSG00000136235.10	protein_coding	KNOWN	2	GPNMB	GPNMB	1	rs4279506	chr7	23512896	-237310	7
ENSG00000156928.4	MALSU1	chr7	gene	23338358	23351348	+	ENSG00000156928.4	protein_coding	KNOWN	1	MALSU1	MALSU1	1	rs4279506	chr7	23512896	-174538	4
ENSG00000136231.8	IGF2BP3	chr7	gene	23349828	23510086	-	ENSG00000136231.8	protein_coding	KNOWN	2	IGF2BP3	IGF2BP3	1	rs4279506	chr7	23512896	-163068	3
ENSG00000164548.6	TRA2A	chr7	gene	23544399	23571660	-	ENSG00000164548.6	protein_coding	KNOWN	2	TRA2A	TRA2A	1	rs4279506	chr7	23512896	31503	1
ENSG00000169193.7	CCDC126	chr7	gene	23636998	23684327	+	ENSG00000169193.7	protein_coding	KNOWN	1	CCDC126	CCDC126	1	rs4279506	chr7	23512896	124102	2
ENSG00000188732.6	C7orf46	chr7	gene	23719749	23742868	+	ENSG00000188732.6	protein_coding	KNOWN	1	C7orf46	FAM221A	1	rs4279506	chr7	23512896	206853	5
ENSG00000196335.8	STK31	chr7	gene	23749786	23872132	+	ENSG00000196335.8	protein_coding	KNOWN	2	STK31	STK31	1	rs4279506	chr7	23512896	236890	6
ENSG00000122585.3	NPY	chr7	gene	24323782	24331484	+	ENSG00000122585.3	protein_coding	KNOWN	2	NPY	NPY	1	rs4279506	chr7	23512896	810886	13
ENSG00000078399.10	HOXA9	chr7	gene	27202057	27209269	-	ENSG00000078399.10	protein_coding	KNOWN	1	HOXA9	HOXA9	1	rs1708302	chr7	28198677	-996620	12
ENSG00000253293.2	HOXA10	chr7	gene	27210210	27219880	-	ENSG00000253293.2	protein_coding	KNOWN	1	HOXA10	HOXA10	1	rs1708302	chr7	28198677	-988467	11
ENSG00000005073.5	HOXA11	chr7	gene	27221129	27224842	-	ENSG00000005073.5	protein_coding	KNOWN	1	HOXA11	HOXA11	1	rs1708302	chr7	28198677	-977548	9
ENSG00000106031.5	HOXA13	chr7	gene	27233122	27239725	-	ENSG00000106031.5	protein_coding	KNOWN	2	HOXA13	HOXA13	1	rs1708302	chr7	28198677	-965555	8
ENSG00000106038.6	EVX1	chr7	gene	27282164	27287047	+	ENSG00000106038.6	protein_coding	KNOWN	2	EVX1	EVX1	1	rs1708302	chr7	28198677	-916513	7
ENSG00000106049.3	HIBADH	chr7	gene	27565061	27702614	-	ENSG00000106049.3	protein_coding	KNOWN	1	HIBADH	HIBADH	1	rs1708302	chr7	28198677	-633616	4
ENSG00000106052.8	TAX1BP1	chr7	gene	27778950	27880938	+	ENSG00000106052.8	protein_coding	KNOWN	1	TAX1BP1	TAX1BP1	1	rs1708302	chr7	28198677	-419727	3
ENSG00000153814.7	JAZF1	chr7	gene	27870192	28220362	-	ENSG00000153814.7	protein_coding	KNOWN	2	JAZF1	JAZF1	1	rs1708302	chr7	28198677	-328485	2
ENSG00000146592.11	CREB5	chr7	gene	28338940	28865511	+	ENSG00000146592.11	protein_coding	KNOWN	2	CREB5	CREB5	1	rs1708302	chr7	28198677	140263	1
ENSG00000176734.3	TRIL	chr7	gene	28992974	28997934	-	ENSG00000176734.3	processed_transcript	KNOWN	2	TRIL	TRIL	1	rs1708302	chr7	28198677	794297	5
ENSG00000106066.8	CPVL	chr7	gene	29034847	29235067	-	ENSG00000106066.8	protein_coding	KNOWN	1	CPVL	CPVL	1	rs1708302	chr7	28198677	836170	6
ENSG00000106069.12	CHN2	chr7	gene	29186185	29553944	+	ENSG00000106069.12	protein_coding	KNOWN	1	CHN2	CHN2	1	rs1708302	chr7	28198677	987508	10
ENSG00000122574.6	WIPF3	chr7	gene	29846102	29956682	+	ENSG00000122574.6	protein_coding	KNOWN	1	WIPF3	WIPF3	1	rs917195	chr7	30728452	-882350	17
ENSG00000136193.10	SCRN1	chr7	gene	29959719	30029905	-	ENSG00000136193.10	protein_coding	KNOWN	2	SCRN1	SCRN1	1	rs917195	chr7	30728452	-768733	15
ENSG00000106080.6	FKBP14	chr7	gene	30050203	30066300	-	ENSG00000106080.6	protein_coding	KNOWN	2	FKBP14	FKBP14	1	rs917195	chr7	30728452	-678249	14
ENSG00000106086.12	PLEKHA8	chr7	gene	30067020	30170096	+	ENSG00000106086.12	protein_coding	KNOWN	2	PLEKHA8	PLEKHA8	1	rs917195	chr7	30728452	-661432	13
ENSG00000180354.11	C7orf41	chr7	gene	30174426	30202378	+	ENSG00000180354.11	protein_coding	KNOWN	1	C7orf41	MTURN	1	rs917195	chr7	30728452	-554026	11
ENSG00000180233.8	ZNRF2	chr7	gene	30323923	30452118	+	ENSG00000180233.8	protein_coding	KNOWN	2	ZNRF2	ZNRF2	1	rs917195	chr7	30728452	-404529	10
ENSG00000106100.6	NOD1	chr7	gene	30464143	30518400	-	ENSG00000106100.6	protein_coding	KNOWN	2	NOD1	NOD1	1	rs917195	chr7	30728452	-264309	8
ENSG00000006625.11	GGCT	chr7	gene	30536237	30544460	-	ENSG00000006625.11	protein_coding	KNOWN	1	GGCT	GGCT	1	rs917195	chr7	30728452	-192215	6
ENSG00000106105.9	GARS	chr7	gene	30634297	30673649	+	ENSG00000106105.9	protein_coding	KNOWN	2	GARS	GARS	1	rs917195	chr7	30728452	-94155	4
ENSG00000106113.14	CRHR2	chr7	gene	30692200	30739745	-	ENSG00000106113.14	protein_coding	KNOWN	2	CRHR2	CRHR2	1	rs917195	chr7	30728452	-36252	2
ENSG00000241644.2	INMT	chr7	gene	30737601	30797218	+	ENSG00000241644.2	protein_coding	KNOWN	2	INMT	INMT	1	rs917195	chr7	30728452	9149	1
ENSG00000106125.14	FAM188B	chr7	gene	30811033	30932002	+	ENSG00000106125.14	protein_coding	KNOWN	2	FAM188B	FAM188B	1	rs917195	chr7	30728452	82581	3
ENSG00000240583.5	AQP1	chr7	gene	30893010	30965131	+	ENSG00000240583.5	protein_coding	KNOWN	1	AQP1	AQP1	1	rs917195	chr7	30728452	164558	5
ENSG00000106128.13	GHRHR	chr7	gene	30978284	31032869	+	ENSG00000106128.13	protein_coding	KNOWN	1	GHRHR	GHRHR	1	rs917195	chr7	30728452	249832	7
ENSG00000078549.9	ADCYAP1R1	chr7	gene	31092076	31151089	+	ENSG00000078549.9	protein_coding	KNOWN	2	ADCYAP1R1	ADCYAP1R1	1	rs917195	chr7	30728452	363624	9
ENSG00000164600.4	NEUROD6	chr7	gene	31377075	31380508	-	ENSG00000164600.4	protein_coding	KNOWN	2	NEUROD6	NEUROD6	1	rs917195	chr7	30728452	648623	12
ENSG00000180347.8	CCDC129	chr7	gene	31553704	31698334	+	ENSG00000180347.8	protein_coding	KNOWN	1	CCDC129	CCDC129	1	rs917195	chr7	30728452	825252	16
ENSG00000106341.6	PPP1R17	chr7	gene	31726329	31748069	+	ENSG00000106341.6	protein_coding	KNOWN	1	PPP1R17	PPP1R17	1	rs917195	chr7	30728452	997877	18
ENSG00000106605.6	BLVRA	chr7	gene	43798279	43846939	+	ENSG00000106605.6	protein_coding	KNOWN	2	BLVRA	BLVRA	1	rs878521	chr7	44255643	-457364	19
ENSG00000062582.9	MRPS24	chr7	gene	43906157	43909492	-	ENSG00000062582.9	protein_coding	KNOWN	2	MRPS24	MRPS24	1	rs878521	chr7	44255643	-349486	16
ENSG00000106608.12	URGCP	chr7	gene	43915493	43966010	-	ENSG00000106608.12	protein_coding	KNOWN	2	URGCP	URGCP	1	rs878521	chr7	44255643	-340150	14
ENSG00000078967.6	UBE2D4	chr7	gene	43966037	43993166	+	ENSG00000078967.6	protein_coding	KNOWN	2	UBE2D4	UBE2D4	1	rs878521	chr7	44255643	-289606	12
ENSG00000136206.3	SPDYE1	chr7	gene	44040488	44049721	+	ENSG00000136206.3	protein_coding	KNOWN	2	SPDYE1	SPDYE1	1	rs878521	chr7	44255643	-215155	11
ENSG00000136279.12	DBNL	chr7	gene	44084232	44109055	+	ENSG00000136279.12	protein_coding	KNOWN	1	DBNL	DBNL	1	rs878521	chr7	44255643	-171411	10
ENSG00000164708.5	PGAM2	chr7	gene	44102326	44105186	-	ENSG00000164708.5	protein_coding	KNOWN	2	PGAM2	PGAM2	1	rs878521	chr7	44255643	-153317	8
ENSG00000122678.10	POLM	chr7	gene	44111846	44122139	-	ENSG00000122678.10	protein_coding	KNOWN	1	POLM	POLM	1	rs878521	chr7	44255643	-143797	7
ENSG00000106624.4	AEBP1	chr7	gene	44143960	44154161	+	ENSG00000106624.4	protein_coding	KNOWN	1	AEBP1	AEBP1	1	rs878521	chr7	44255643	-111683	6
ENSG00000106628.6	POLD2	chr7	gene	44154286	44163957	-	ENSG00000106628.6	protein_coding	KNOWN	1	POLD2	POLD2	1	rs878521	chr7	44255643	-101357	5
ENSG00000106631.4	MYL7	chr7	gene	44178463	44180931	-	ENSG00000106631.4	protein_coding	KNOWN	1	MYL7	MYL7	1	rs878521	chr7	44255643	-77180	4
ENSG00000106633.11	GCK	chr7	gene	44183872	44237769	-	ENSG00000106633.11	protein_coding	KNOWN	2	GCK	GCK	1	rs878521	chr7	44255643	-71771	3
ENSG00000106636.3	YKT6	chr7	gene	44240567	44253893	+	ENSG00000106636.3	protein_coding	KNOWN	1	YKT6	YKT6	1	rs878521	chr7	44255643	-15076	2
ENSG00000058404.15	CAMK2B	chr7	gene	44256749	44374176	-	ENSG00000058404.15	protein_coding	KNOWN	1	CAMK2B	CAMK2B	1	rs878521	chr7	44255643	1106	1
ENSG00000015676.12	NUDCD3	chr7	gene	44421969	44530479	-	ENSG00000015676.12	protein_coding	KNOWN	1	NUDCD3	NUDCD3	1	rs878521	chr7	44255643	166326	9
ENSG00000015520.10	NPC1L1	chr7	gene	44552134	44580914	-	ENSG00000015520.10	protein_coding	KNOWN	1	NPC1L1	NPC1L1	1	rs878521	chr7	44255643	296491	13
ENSG00000136271.6	DDX56	chr7	gene	44605016	44614650	-	ENSG00000136271.6	protein_coding	KNOWN	1	DDX56	DDX56	1	rs878521	chr7	44255643	349373	15
ENSG00000158604.9	TMED4	chr7	gene	44617493	44621886	-	ENSG00000158604.9	protein_coding	KNOWN	1	TMED4	TMED4	1	rs878521	chr7	44255643	361850	17
ENSG00000105953.10	OGDH	chr7	gene	44646171	44748665	+	ENSG00000105953.10	protein_coding	KNOWN	1	OGDH	OGDH	1	rs878521	chr7	44255643	390528	18
ENSG00000122515.9	ZMIZ2	chr7	gene	44788180	44809477	+	ENSG00000122515.9	protein_coding	KNOWN	2	ZMIZ2	ZMIZ2	1	rs878521	chr7	44255643	532537	20
ENSG00000128563.9	PRKRIP1	chr7	gene	102004319	102067123	+	ENSG00000128563.9	protein_coding	KNOWN	1	PRKRIP1	PRKRIP1	1	rs11496066	chr7	102486254	-481935	18
ENSG00000160991.10	ORAI2	chr7	gene	102073553	102097268	+	ENSG00000160991.10	protein_coding	KNOWN	2	ORAI2	ORAI2	1	rs11496066	chr7	102486254	-412701	15
ENSG00000160993.3	ALKBH4	chr7	gene	102096685	102105323	-	ENSG00000160993.3	protein_coding	KNOWN	2	ALKBH4	ALKBH4	1	rs11496066	chr7	102486254	-389569	14
